id,name,description,surface,population,postalCode,departmentId,department,touristAttractions,presidents,indigenousReservations,airports,radios,urbanCenters,higherEducationInstitutions
547,Fosca,,,,,15,,,,,,,,
548,Funza,,,,,15,,,,,,,,
549,Fúquene,,,,,15,,,,,,,,
550,Gachala,,,,,15,,,,,,,,
551,Gachancipá,,,,,15,,,,,,,,
552,Gachetá,,,,,15,,,,,,,,
553,Girardot,"Girardot es un municipio colombiano del departamento de Cundinamarca ubicado en la Provincia del Alto Magdalena, de la cual es capital. Limita al norte con los municipios de Nariño y Tocaima, al sur con el municipio de Flandes y el río Magdalena, al oeste con el municipio de Nariño, el río Magdalena y el municipio de Coello y al este con el municipio de Ricaurte y el río Bogotá",129.0,101108.0,252430,15,,,,,,,,
554,Granada,,,,,15,,,,,,,,
555,Guachetá,,,,,15,,,,,,,,
556,Guaduas,,,,,15,,,,,,,,
557,Guasca,,,,,15,,,,,,,,
558,Guataquí,,,,,15,,,,,,,,
559,Guatavita,,,,,15,,,,,,,,
560,Guayabetal,,,,,15,,,,,,,,
561,Gutiérrez,,,,,15,,,,,,,,
562,Jerusalén,,,,,15,,,,,,,,
563,Junín,,,,,15,,,,,,,,
564,La Calera,,,,,15,,,,,,,,
565,La Mesa,,,,,15,,,,,,,,
566,La Palma,,,,,15,,,,,,,,
567,La Peña,,,,,15,,,,,,,,
568,La Vega,,,,,15,,,,,,,,
569,Lenguazaque,,,,,15,,,,,,,,
570,Macheta,,,,,15,,,,,,,,
571,Madrid,,,,,15,,,,,,,,
572,Manta,,,,,15,,,,,,,,
573,Medina,,,,,15,,,,,,,,
574,Mosquera,,,,,15,,,,,,,,
575,Nariño,,,,,15,,,,,,,,
576,Nemocón,,,,,15,,,,,,,,
577,Nilo,,,,,15,,,,,,,,
578,Nimaima,,,,,15,,,,,,,,
579,Nocaima,,,,,15,,,,,,,,
580,Venecia,,,,,15,,,,,,,,
581,Pacho,,,,,15,,,,,,,,
582,Paime,,,,,15,,,,,,,,
583,Pandi,,,,,15,,,,,,,,
584,Paratebueno,,,,,15,,,,,,,,
585,Pasca,,,,,15,,,,,,,,
586,Puerto Salgar,,,,,15,,,,,,,,
587,Pulí,,,,,15,,,,,,,,
588,Quebradanegra,,,,,15,,,,,,,,
589,Quetame,,,,,15,,,,,,,,
590,Quipile,,,,,15,,,,,,,,
591,Apulo,,,,,15,,,,,,,,
592,Ricaurte,,,,,15,,,,,,,,
593,San Bernardo,,,,,15,,,,,,,,
594,San Cayetano,,,,,15,,,,,,,,
595,San Francisco,,,,,15,,,,,,,,
596,Sesquilé,,,,,15,,,,,,,,
597,Sibaté,,,,,15,,,,,,,,
598,Silvania,,,,,15,,,,,,,,
599,Simijaca,,,,,15,,,,,,,,
600,Soacha,,,,,15,,,,,,,,
601,Subachoque,,,,,15,,,,,,,,
602,Suesca,,,,,15,,,,,,,,
603,Supatá,,,,,15,,,,,,,,
604,Susa,,,,,15,,,,,,,,
605,Sutatausa,,,,,15,,,,,,,,
606,Tabio,,,,,15,,,,,,,,
607,Tausa,,,,,15,,,,,,,,
608,Tena,,,,,15,,,,,,,,
609,Tenjo,,,,,15,,,,,,,,
610,Tibacuy,,,,,15,,,,,,,,
611,Tibirita,,,,,15,,,,,,,,
612,Tocaima,,,,,15,,,,,,,,
613,Tocancipá,,,,,15,,,,,,,,
614,Topaipí,,,,,15,,,,,,,,
615,Ubalá,,,,,15,,,,,,,,
616,Ubaque,,,,,15,,,,,,,,
617,Une,,,,,15,,,,,,,,
618,Útica,,,,,15,,,,,,,,
619,Vianí,,,,,15,,,,,,,,
620,Villagómez,,,,,15,,,,,,,,
621,Villapinzón,,,,,15,,,,,,,,
622,Villeta,,,,,15,,,,,,,,
623,Viotá,,,,,15,,,,,,,,
624,Zipacón,,,,,15,,,,,,,,
625,San Juan de Río Seco,,,,,15,,,,,,,,
626,Villa de San Diego de Ubate,,,,,15,,,,,,,,
627,Guayabal de Siquima,,,,,15,,,,,,,,
628,San Antonio del Tequendama,,,,,15,,,,,,,,
629,Agua de Dios,,,,,15,,,,,,,,
630,Carmen de Carupa,,,,,15,,,,,,,,
631,Vergara,,,,,15,,,,,,,,
632,Albán,,,,,15,,,,,,,,
633,Anolaima,,,,,15,,,,,,,,
634,Chía,,,,,15,,,,,,,,
635,El Peñón,,,,,15,,,,,,,,
636,Sopó,,,,,15,,,,,,,,
637,Gama,,,,,15,,,,,,,,
638,Sasaima,,,,,15,,,,,,,,
639,Yacopí,,,,,15,,,,,,,,
640,Fusagasugá,"Fusagasugá es un municipio colombiano, capital de la Provincia del Sumapaz, ubicado en el departamento de Cundinamarca. Con una población proyectada en el año 2020 de 147.631 habitantes, es el tercer municipio más poblado del departamento después de Soacha y Bogotá (Anexo), también es el cuadragésimo quinto del país.",239.0,147631.0,252211,15,,,,,,,,
641,Zipaquirá,"Zipaquirá es un municipio de Colombia ubicado en el departamento de Cundinamarca, en la provincia de Sabana Centro, de la que es capital y sede de su diócesis. Se encuentra a 29 kilómetros de Bogotá, hace parte de su área metropolitana; a 450 kilómetros de Medellín, y a 117 kilómetros de Tunja.",197.0,132465.0,250251,15,,,,,,,,
642,Facatativá,"Facatativá es un municipio colombiano del departamento de Cundinamarca. Es la capital de la Provincia de Sabana Occidente. Hace parte del Área Metropolitana de Bogotá, según el censo DANE de 2015. Se encuentra ubicado a 36 km de Bogotá, cerca de la carretera que de esta conduce a Medellín. Posee especies tanto de flora como de fauna ya extintas en otros lugares del Altiplano Cundiboyacense",158.0,167309.0,253051,15,,,,,,,,
644,Inírida,"Inírida (antes llamado Puerto Inírida) es un municipio de Colombia, capital del departamento del Guainía y su ciudad más poblada. La temperatura promedio es de 25 ",17000.0,19816.0,940001,16,,,,,,,,
645,Barranco Minas,,,,,16,,,,,,,,
646,Mapiripana,,,,,16,,,,,,,,
647,San Felipe,,,,,16,,,,,,,,
648,Puerto Colombia,,,,,16,,,,,,,,
649,La Guadalupe,,,,,16,,,,,,,,
650,Cacahual,,,,,16,,,,,,,,
651,Pana Pana,,,,,16,,,,,,,,
652,Morichal,,,,,16,,,,,,,,
653,Calamar,,,,,17,,,,,,,,
654,San José del Guaviare,"San José del Guaviare es un municipio colombiano, capital del departamento de Guaviare. Comenzó a formarse en 1960, vinculado a las actividades colonizadoras de la región selvática y como núcleo de apoyo a las mismas. En 1976 recibió el estatus de municipio y su crecimiento demográfico, desde entonces, se ha proyectado rápidamente.",16178.0,52815.0,950001,17,,,,,,,,
655,Miraflores,,,,,17,,,,,,,,
656,El Retorno,,,,,17,,,,,,,,
759,Restrepo,,,,,21,,,,,,,,
760,San Juanito,,,,,21,,,,,,,,
761,San Martín,,,,,21,,,,,,,,
762,Vista Hermosa,,,,,21,,,,,,,,
763,Barranca de Upía,,,,,21,,,,,,,,
764,Fuente de Oro,,,,,21,,,,,,,,
657,Neiva,"Neiva es un municipio colombiano, capital del departamento de Huila. Yace entre la cordillera Central y Oriental, en una planicie sobre la margen oriental del río Magdalena, en el valle del mismo nombre, cruzada por el río Las Ceibas y el río del Oro. Su extensión territorial de 1533 km², su altura de 442 metros sobre el nivel del mar y su temperatura promedio de 27.7 ",1553.0,367401.0,410001,18,,,,,,,,
658,Acevedo,,,,,18,,,,,,,,
659,Agrado,,,,,18,,,,,,,,
660,Aipe,,,,,18,,,,,,,,
661,Algeciras,,,,,18,,,,,,,,
662,Altamira,,,,,18,,,,,,,,
663,Baraya,,,,,18,,,,,,,,
664,Campoalegre,,,,,18,,,,,,,,
665,Colombia,,,,,18,,,,,,,,
666,Elías,,,,,18,,,,,,,,
667,Garzón,,,,,18,,,,,,,,
668,Gigante,,,,,18,,,,,,,,
669,Guadalupe,,,,,18,,,,,,,,
670,Hobo,,,,,18,,,,,,,,
671,Iquira,,,,,18,,,,,,,,
672,Isnos,,,,,18,,,,,,,,
673,La Argentina,,,,,18,,,,,,,,
674,La Plata,,,,,18,,,,,,,,
675,Nátaga,,,,,18,,,,,,,,
676,Oporapa,,,,,18,,,,,,,,
677,Paicol,,,,,18,,,,,,,,
678,Palermo,,,,,18,,,,,,,,
679,Palestina,,,,,18,,,,,,,,
680,Pital,,,,,18,,,,,,,,
681,Pitalito,"Pitalito es un municipio colombiano localizado en el suroriente del departamento del Huila. Yace sobre el valle del Magdalena y sobre el vértice que forman las Cordilleras central y oriental. Su extensión territorial de 653km², su altura de 1318 metros sobre el nivel del mar y su temperatura promedio de 18-21 ",653.0,128600.0,417030,18,,,,,,,,
682,Rivera,,,,,18,,,,,,,,
683,Saladoblanco,,,,,18,,,,,,,,
684,Santa María,,,,,18,,,,,,,,
685,Suaza,,,,,18,,,,,,,,
686,Tarqui,,,,,18,,,,,,,,
687,Tesalia,,,,,18,,,,,,,,
688,Tello,,,,,18,,,,,,,,
689,Teruel,,,,,18,,,,,,,,
690,Timaná,,,,,18,,,,,,,,
691,Villavieja,,,,,18,,,,,,,,
692,Yaguará,,,,,18,,,,,,,,
693,San Agustín,,,,,18,,,,,,,,
694,Riohacha,"Riohacha, oficialmente Distrito Especial, Turístico y Cultural de Riohacha,7​ (en wayuunaiki: Süchiimma que traduce a ""Tierra del Río"") es un distrito colombiano, capital del departamento de La Guajira. Se ubica en la costa del mar Caribe, en el delta del río Ranchería. Es el segundo municipio con mayor extensión territorial en su departamento y principal por constituir un vasto engranaje de entidades públicas, bancos y entidades financieras",3084.0,287009.0,440001,19,,,,,,,,
695,Albania,,,,,19,,,,,,,,
696,Barrancas,,,,,19,,,,,,,,
697,Dibula,,,,,19,,,,,,,,
698,Distracción,,,,,19,,,,,,,,
699,El Molino,,,,,19,,,,,,,,
700,Fonseca,,,,,19,,,,,,,,
701,Hatonuevo,,,,,19,,,,,,,,
702,Maicao,"Maicao (en wayuunaiki: Maikou) es un municipio colombiano ubicado en el centro-este del departamento de La Guajira. El municipio es conocido con el apelativo «Vitrina Comercial de Colombia» debido a la prosperidad económica que experimentó en la década de 1980, al establecer un amplio mercado abastecido por productos importados de Venezuela.",1825.0,162118.0,442001,19,,,,,,,,
703,Manaure,,,,,19,,,,,,,,
704,Uribia,,,,,19,,,,,,,,
705,Urumita,,,,,19,,,,,,,,
706,Villanueva,,,,,19,,,,,,,,
707,La Jagua del Pilar,,,,,19,,,,,,,,
708,San Juan del Cesar,,,,,19,,,,,,,,
709,Santa Marta,"Santa Marta, oficialmente Distrito Turístico, Cultural e Histórico de Santa Marta,4​ es la capital del departamento de Magdalena, Colombia. Fue fundada el 29 de julio de 1525 por el español Rodrigo de Bastidas, lo que según los textos, la hace la ciudad en pie más antigua de Colombia. Se encuentra a orillas de la bahía del mismo nombre.",2393.0,538612.0,470001,20,,,,,,,,
710,Algarrobo,,,,,20,,,,,,,,
711,Aracataca,,,,,20,,,,,,,,
712,Ariguaní,,,,,20,,,,,,,,
1,Leticia,"Leticia es un municipio fronterizo colombiano, es la capital del departamento del Amazonas. Se encuentra localizado en el extremo sur del país sobre las márgenes del río Amazonas, al sur del área no municipalizada de Tarapacá y al oriente del municipio de Puerto Nariño. Su extensión territorial es de 5968 km², su altura de 82 metros sobre el nivel del mar",5968.0,42280.0,910001,1,,,,,,,,
2,El Encanto,,,,,1,,,,,,,,
3,La Chorrera,,,,,1,,,,,,,,
4,La Pedrera,,,,,1,,,,,,,,
5,La Victoria,,,,,1,,,,,,,,
6,Puerto Arica,,,,,1,,,,,,,,
7,Puerto Nariño,,,,,1,,,,,,,,
8,Puerto Santander,,,,,1,,,,,,,,
9,Tarapacá,,,,,1,,,,,,,,
10,Puerto Alegría,,,,,1,,,,,,,,
11,Miriti Paraná,,,,,1,,,,,,,,
12,Medellín,"Medellín es un distrito colombiano, capital del departamento de Antioquia. Es la ciudad más poblada del departamento y la segunda más poblada del país después de Bogotá.8​ Está ubicada en la parte más ancha de la región natural conocida como Valle de Aburrá, en la cordillera central de los Andes. Está extendida por ambas orillas del río Medellín, que la atraviesa de sur a norte, y es el municipio principal del Área metropolitana del Valle de Aburrá.9​",382.0,2533424.0,50001,2,,,,,,,,
13,Abejorral,,,,,2,,,,,,,,
14,Abriaquí,,,,,2,,,,,,,,
15,Alejandría,,,,,2,,,,,,,,
16,Amagá,,,,,2,,,,,,,,
17,Amalfi,,,,,2,,,,,,,,
18,Andes,,,,,2,,,,,,,,
19,Angelópolis,,,,,2,,,,,,,,
20,Angostura,,,,,2,,,,,,,,
21,Anorí,,,,,2,,,,,,,,
22,Anza,,,,,2,,,,,,,,
23,Apartadó,"Apartadó es un municipio de Colombia, ubicado en la subregión de Urabá en el departamento de Antioquia, siendo el municipio más poblado de dicha región. Limita por el norte el puerto y distrito de Turbo, además su cabecera municipal está a 310 kilómetros de la capital departamental, Medellín.",607.0,121003.0,57840,2,,,,,,,,
24,Arboletes,,,,,2,,,,,,,,
25,Argelia,,,,,2,,,,,,,,
26,Armenia,,,,,2,,,,,,,,
27,Barbosa,,,,,2,,,,,,,,
28,Bello,,,,,2,,,,,,,,
29,Betania,,,,,2,,,,,,,,
30,Betulia,,,,,2,,,,,,,,
31,Ciudad Bolívar,,,,,2,,,,,,,,
32,Briceño,,,,,2,,,,,,,,
33,Buriticá,,,,,2,,,,,,,,
34,Cáceres,,,,,2,,,,,,,,
35,Caicedo,,,,,2,,,,,,,,
36,Caldas,,,,,2,,,,,,,,
37,Campamento,,,,,2,,,,,,,,
38,Cañasgordas,,,,,2,,,,,,,,
39,Caracolí,,,,,2,,,,,,,,
40,Caramanta,,,,,2,,,,,,,,
41,Carepa,,,,,2,,,,,,,,
42,Carolina,,,,,2,,,,,,,,
803,Nariño,,,,,22,,,,,,,,
43,Caucasia,"Caucasia es un municipio colombiano localizado en la subregión del Bajo Cauca del departamento de Antioquia. Es denominada la Capital del Bajo Cauca por ser el principal centro urbano y comercial de la subregión. Limita por el norte con el departamento de Córdoba, por el este con los municipios antioqueños de Nechí y El Bagre, por el sur con el municipio de Zaragoza, y por el oeste con el municipio de Cáceres",1411.0,90213.0,52410,2,,,,,,,,
44,Chigorodó,,,,,2,,,,,,,,
45,Cisneros,,,,,2,,,,,,,,
46,Cocorná,,,,,2,,,,,,,,
47,Concepción,,,,,2,,,,,,,,
48,Concordia,,,,,2,,,,,,,,
49,Copacabana,,,,,2,,,,,,,,
50,Dabeiba,,,,,2,,,,,,,,
51,Don Matías,,,,,2,,,,,,,,
52,Ebéjico,,,,,2,,,,,,,,
53,El Bagre,,,,,2,,,,,,,,
54,Entrerrios,,,,,2,,,,,,,,
55,Envigado,,,,,2,,,,,,,,
56,Fredonia,,,,,2,,,,,,,,
57,Giraldo,,,,,2,,,,,,,,
58,Girardota,,,,,2,,,,,,,,
59,Gómez Plata,,,,,2,,,,,,,,
60,Guadalupe,,,,,2,,,,,,,,
61,Guarne,,,,,2,,,,,,,,
62,Guatapé,,,,,2,,,,,,,,
63,Heliconia,,,,,2,,,,,,,,
64,Hispania,,,,,2,,,,,,,,
65,Itagui,,,,,2,,,,,,,,
66,Ituango,,,,,2,,,,,,,,
67,Belmira,,,,,2,,,,,,,,
68,Jericó,,,,,2,,,,,,,,
69,La Ceja,,,,,2,,,,,,,,
70,La Estrella,,,,,2,,,,,,,,
71,La Pintada,,,,,2,,,,,,,,
72,La Unión,,,,,2,,,,,,,,
73,Liborina,,,,,2,,,,,,,,
74,Maceo,,,,,2,,,,,,,,
75,Marinilla,,,,,2,,,,,,,,
76,Montebello,,,,,2,,,,,,,,
77,Murindó,,,,,2,,,,,,,,
78,Mutatá,,,,,2,,,,,,,,
79,Nariño,,,,,2,,,,,,,,
80,Necoclí,,,,,2,,,,,,,,
81,Nechí,,,,,2,,,,,,,,
82,Olaya,,,,,2,,,,,,,,
83,Peñol,,,,,2,,,,,,,,
84,Peque,,,,,2,,,,,,,,
85,Pueblorrico,,,,,2,,,,,,,,
86,Puerto Berrío,,,,,2,,,,,,,,
713,Cerro San Antonio,,,,,20,,,,,,,,
714,Chivolo,,,,,20,,,,,,,,
715,Concordia,,,,,20,,,,,,,,
716,El Banco,,,,,20,,,,,,,,
717,El Piñon,,,,,20,,,,,,,,
718,El Retén,,,,,20,,,,,,,,
719,Fundación,,,,,20,,,,,,,,
720,Guamal,,,,,20,,,,,,,,
721,Nueva Granada,,,,,20,,,,,,,,
722,Pedraza,,,,,20,,,,,,,,
723,Pivijay,,,,,20,,,,,,,,
724,Plato,,,,,20,,,,,,,,
725,Remolino,,,,,20,,,,,,,,
726,Salamina,,,,,20,,,,,,,,
727,San Zenón,,,,,20,,,,,,,,
728,Santa Ana,,,,,20,,,,,,,,
729,Sitionuevo,,,,,20,,,,,,,,
730,Tenerife,,,,,20,,,,,,,,
731,Zapayán,,,,,20,,,,,,,,
732,Zona Bananera,,,,,20,,,,,,,,
733,San Sebastián de Buenavista,,,,,20,,,,,,,,
734,Sabanas de San Angel,,,,,20,,,,,,,,
735,Pijiño del Carmen,,,,,20,,,,,,,,
736,Santa Bárbara de Pinto,,,,,20,,,,,,,,
737,Pueblo Viejo,,,,,20,,,,,,,,
738,Ciénaga,"Ciénaga es un municipio del departamento colombiano del Magdalena. Se encuentra a orillas del Mar Caribe, junto a la Sierra Nevada de Santa Marta, en el extremo nororiental de la Ciénaga Grande de Santa Marta. Está a 3 m s. n. m. y tiene una temperatura promedio de 30 °C. Dista 35 km de la ciudad de Santa Marta. Pertenece a la red de pueblos patrimonio de Colombia",1242.0,129414.0,478007,20,,,,,,,,
739,Uribe,,,,,21,,,,,,,,
740,Villavicencio,"Villavicencio es un municipio colombiano, capital del departamento del Meta y el centro comercial más importante de los Llanos Orientales.4​ Está ubicada en el piedemonte de la Cordillera Oriental, al noroccidente del departamento del Meta, en la margen derecha del río Guatiquía.",1338.0,558299.0,500001,21,,,,,,,,
741,Acacias,,,,,21,,,,,,,,
742,Cabuyaro,,,,,21,,,,,,,,
743,Cubarral,,,,,21,,,,,,,,
744,Cumaral,,,,,21,,,,,,,,
745,El Calvario,,,,,21,,,,,,,,
746,El Castillo,,,,,21,,,,,,,,
747,El Dorado,,,,,21,,,,,,,,
748,Granada,,,,,21,,,,,,,,
749,Guamal,,,,,21,,,,,,,,
750,Mapiripán,,,,,21,,,,,,,,
751,Mesetas,,,,,21,,,,,,,,
752,La Macarena,,,,,21,,,,,,,,
753,Lejanías,,,,,21,,,,,,,,
754,Puerto Concordia,,,,,21,,,,,,,,
755,Puerto Gaitán,,,,,21,,,,,,,,
765,San Carlos de Guaroa,,,,,21,,,,,,,,
766,San Juan de Arama,,,,,21,,,,,,,,
767,Castilla la Nueva,,,,,21,,,,,,,,
768,Santacruz,,,,,22,,,,,,,,
769,Pasto,"Pasto es un municipio colombiano, capital del departamento de Nariño, cuya cabecera municipal ostenta el nombre de San Juan de Pasto.9​ Se ubica en el suroccidente de la nación, en la región Andina.",1181.0,460638.0,520001,22,,,,,,,,
770,Albán,,,,,22,,,,,,,,
771,Aldana,,,,,22,,,,,,,,
772,Ancuyá,,,,,22,,,,,,,,
773,Barbacoas,,,,,22,,,,,,,,
774,Colón,,,,,22,,,,,,,,
775,Consaca,,,,,22,,,,,,,,
776,Contadero,,,,,22,,,,,,,,
777,Córdoba,,,,,22,,,,,,,,
778,Cuaspud,,,,,22,,,,,,,,
779,Cumbal,,,,,22,,,,,,,,
780,Cumbitara,,,,,22,,,,,,,,
781,El Charco,,,,,22,,,,,,,,
782,El Peñol,,,,,22,,,,,,,,
783,El Rosario,,,,,22,,,,,,,,
784,El Tambo,,,,,22,,,,,,,,
785,Funes,,,,,22,,,,,,,,
786,Guachucal,,,,,22,,,,,,,,
787,Guaitarilla,,,,,22,,,,,,,,
788,Gualmatán,,,,,22,,,,,,,,
789,Iles,,,,,22,,,,,,,,
790,Imués,,,,,22,,,,,,,,
791,Ipiales,"Ipiales es un municipio colombiano ubicado en el departamento de Nariño. Situado en la frontera con Ecuador, en el nudo de los Pastos, en el altiplano andino, relativamente cerca de la costa del océano Pacífico (aproximadamente a cinco horas en bus), al pie de monte amazónico y a la línea equinoccial, siendo una región panamazónica.",1707.0,148000.0,524060,22,,,,,,,,
792,La Cruz,,,,,22,,,,,,,,
793,La Florida,,,,,22,,,,,,,,
794,La Llanada,,,,,22,,,,,,,,
795,La Tola,,,,,22,,,,,,,,
796,La Unión,,,,,22,,,,,,,,
797,Leiva,,,,,22,,,,,,,,
798,Linares,,,,,22,,,,,,,,
799,Los Andes,,,,,22,,,,,,,,
800,Magüí,,,,,22,,,,,,,,
801,Mallama,,,,,22,,,,,,,,
802,Mosquera,,,,,22,,,,,,,,
804,Olaya Herrera,,,,,22,,,,,,,,
805,Ospina,,,,,22,,,,,,,,
806,Francisco Pizarro,,,,,22,,,,,,,,
807,Policarpa,,,,,22,,,,,,,,
808,Potosí,,,,,22,,,,,,,,
809,Providencia,,,,,22,,,,,,,,
810,Puerres,,,,,22,,,,,,,,
811,Pupiales,,,,,22,,,,,,,,
812,Ricaurte,,,,,22,,,,,,,,
813,Roberto Payán,,,,,22,,,,,,,,
814,Samaniego,,,,,22,,,,,,,,
815,Sandoná,,,,,22,,,,,,,,
816,San Bernardo,,,,,22,,,,,,,,
817,San Lorenzo,,,,,22,,,,,,,,
818,San Pablo,,,,,22,,,,,,,,
819,Santa Bárbara,,,,,22,,,,,,,,
820,Sapuyes,,,,,22,,,,,,,,
821,Taminango,,,,,22,,,,,,,,
822,Tangua,,,,,22,,,,,,,,
823,Túquerres,,,,,22,,,,,,,,
824,Yacuanquer,,,,,22,,,,,,,,
825,San Pedro de Cartago,,,,,22,,,,,,,,
826,El Tablón de Gómez,,,,,22,,,,,,,,
827,Buesaco,,,,,22,,,,,,,,
828,San Andrés de Tumaco,,,,,22,,,,,,,,
829,Belén,,,,,22,,,,,,,,
830,Chachagüí,,,,,22,,,,,,,,
831,Arboleda,,,,,22,,,,,,,,
832,Silos,,,,,23,,,,,,,,
833,Cácota,,,,,23,,,,,,,,
834,Toledo,,,,,23,,,,,,,,
835,Mutiscua,,,,,23,,,,,,,,
836,El Zulia,,,,,23,,,,,,,,
837,Salazar,,,,,23,,,,,,,,
838,Cucutilla,,,,,23,,,,,,,,
839,Puerto Santander,,,,,23,,,,,,,,
840,Gramalote,,,,,23,,,,,,,,
841,El Tarra,,,,,23,,,,,,,,
842,Teorama,,,,,23,,,,,,,,
843,Arboledas,,,,,23,,,,,,,,
844,Lourdes,,,,,23,,,,,,,,
845,Bochalema,,,,,23,,,,,,,,
846,Convención,,,,,23,,,,,,,,
847,Hacarí,,,,,23,,,,,,,,
848,Herrán,,,,,23,,,,,,,,
849,Tibú,,,,,23,,,,,,,,
850,San Cayetano,,,,,23,,,,,,,,
851,San Calixto,,,,,23,,,,,,,,
852,La Playa,,,,,23,,,,,,,,
853,Chinácota,,,,,23,,,,,,,,
854,Ragonvalia,,,,,23,,,,,,,,
855,La Esperanza,,,,,23,,,,,,,,
856,Villa del Rosario,,,,,23,,,,,,,,
857,Chitagá,,,,,23,,,,,,,,
858,Sardinata,,,,,23,,,,,,,,
859,Abrego,,,,,23,,,,,,,,
860,Los Patios,,,,,23,,,,,,,,
861,Ocaña,"Ocaña es un municipio colombiano ubicado en el departamento de Norte de Santander, al nororiente del país. Se encuentra dentro de la Subregión de Occidente, conocida coloquialmente como la Provincia de Ocaña. El municipio cuenta con una extensión de 672,27 km² y una altitud media de 1202",672.0,129308.0,546551,23,,,,,,,,
862,Bucarasica,,,,,23,,,,,,,,
863,Santiago,,,,,23,,,,,,,,
864,Labateca,,,,,23,,,,,,,,
865,Cachirá,,,,,23,,,,,,,,
866,Villa Caro,,,,,23,,,,,,,,
867,Durania,,,,,23,,,,,,,,
868,Pamplona,"Pamplona es un municipio colombiano, ubicado en el departamento de Norte de Santander. Fue la capital de la Provincia de Pamplona y su economía está basada en la gastronomía, la agricultura, el turismo (especialmente el turismo religioso) y la educación. Se le conoce como la ""Ciudad Mitrada"", debido a que en ella se instauró la Arquidiócesis de Nueva Pamplona",318.0,59422.0,543050,23,,,,,,,,
869,Pamplonita,,,,,23,,,,,,,,
870,Cúcuta,"Cúcuta, oficialmente San José de Cúcuta, es un municipio colombiano, capital del departamento de Norte de Santander y núcleo del Área Metropolitana de Cúcuta. La ciudad está situada en el valle homónimo, al pie de la Cordillera Oriental de los Andes Colombianos, próxima a la frontera con Venezuela. Comprende una superficie aproximada de 1117 km², con un área urbana de 64 km² (dividida en 10 comunas) y un área rural de 1053 km² (dividida en 10 corregimientos)",1117.0,777106.0,540001,23,,,,,,,,
871,El Carmen,,,,,23,,,,,,,,
872,Mocoa,"Mocoa es un municipio colombiano y capital del departamento de Putumayo, cuya cabecera municipal ostenta el nombre de San Miguel de Agreda de Mocoa. Se sitúa en el suroccidente de Colombia, siendo el segundo municipio de mayor población en el departamento.",1263.0,58938.0,860001,24,,,,,,,,
873,Colón,,,,,24,,,,,,,,
874,Orito,,,,,24,,,,,,,,
875,Puerto Caicedo,,,,,24,,,,,,,,
876,Puerto Guzmán,,,,,24,,,,,,,,
877,Leguízamo,,,,,24,,,,,,,,
878,Sibundoy,,,,,24,,,,,,,,
879,San Francisco,,,,,24,,,,,,,,
880,San Miguel,,,,,24,,,,,,,,
881,Santiago,,,,,24,,,,,,,,
882,Valle de Guamez,,,,,24,,,,,,,,
883,Puerto Asís,Puerto Asís es un municipio colombiano localizado en el departamento del Putumayo. Conocido como la capital comercial del Putumayo por su predominio de las actividades del sector terciario o servicios en su economía que lo convierten el municipio con mayor peso relativo municipal en el valor agregado departamental (25.4 %).2​ Es también el municipio con mayor población en el departamento,2610.0,113893.0,862060,24,,,,,,,,
884,Villagarzón,,,,,24,,,,,,,,
885,Armenia,"Armenia es un municipio colombiano, capital del departamento del Quindío y núcleo económico de su área metropolitana. Es una de las principales ciudades del eje cafetero colombiano, la región paisa y el Paisaje Cultural Cafetero.4​ Fundada en 1889 durante la colonización antioqueña, basó su economía en la agricultura",121.0,316926.0,630001,25,,,,,,,,
886,Buenavista,,,,,25,,,,,,,,
887,Circasia,,,,,25,,,,,,,,
888,Córdoba,,,,,25,,,,,,,,
889,Filandia,,,,,25,,,,,,,,
890,La Tebaida,,,,,25,,,,,,,,
891,Montenegro,,,,,25,,,,,,,,
892,Pijao,,,,,25,,,,,,,,
893,Quimbaya,,,,,25,,,,,,,,
894,Salento,,,,,25,,,,,,,,
895,Calarcá,,,,,25,,,,,,,,
896,Génova,,,,,25,,,,,,,,
897,Pereira,"Pereira es un municipio colombiano, capital del departamento de Risaralda. Es la ciudad más poblada de la región del eje cafetero; integra el Área Metropolitana de Centro Occidente junto con los municipios de Dosquebradas y La Virginia. Está ubicada en la región centro-occidente del país, en el valle del río Otún en la Cordillera Central de los Andes colombianos.",702.0,477027.0,660000,26,,,,,,,,
898,Apía,,,,,26,,,,,,,,
899,Balboa,,,,,26,,,,,,,,
900,Dosquebradas,,,,,26,,,,,,,,
901,Guática,,,,,26,,,,,,,,
902,La Celia,,,,,26,,,,,,,,
903,La Virginia,,,,,26,,,,,,,,
904,Marsella,,,,,26,,,,,,,,
905,Mistrató,,,,,26,,,,,,,,
906,Pueblo Rico,,,,,26,,,,,,,,
907,Quinchía,,,,,26,,,,,,,,
908,Santuario,,,,,26,,,,,,,,
909,Santa Rosa de Cabal,,,,,26,,,,,,,,
910,Belén de Umbría,,,,,26,,,,,,,,
911,Providencia,,,,,27,,,,,,,,
912,San Andrés,"San Andrés, conocido localmente como North End o Sector del Centro es el centro administrativo, turístico y comercial del departamento colombiano de San Andrés, Providencia y Santa Catalina.",26.0,71305.0,880001,27,,,,,,,,
913,Puerto Wilches,,,,,28,,,,,,,,
914,Puerto Parra,,,,,28,,,,,,,,
